Building,Utility,Unit,Meter no.,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,24:00:00
Building 1,Gas,KWh,Meter 1,22/01/2014,1.32,1.21,1.21,0.77,1.32,0.99,1.32,1.21,1.21,0.99,0.88,1.21,1.32,1.21,1.32,1.32,1.21,1.21,1.1,0.22,1.43,0.99,1.21,1.21,0.44,0.99,0.77,0,0.88,1.54,0.55,0.77,0,0.88,1.54,1.1,0.99,0.77,1.21,1.21,0.77,0.99,1.21,1.21,0.88,0.88,1.21,1.21
Building 1,Gas,KWh,Meter 1,23/01/2014,1.21,1.21,0.88,0.88,1.32,1.1,1.32,0.88,0.88,1.32,1.21,1.21,1.21,1.1,0.99,0.99,1.43,1.1,1.32,1.1,1.32,0.55,0.55,0.77,0.99,1.32,1.21,0.55,0.88,0.77,1.54,1.1,0.66,1.32,1.1,1.32,1.21,0.99,1.54,0.66,1.21,1.21,1.32,1.21,1.21,1.32,1.1,1.43
Building 1,Gas,KWh,Meter 1,24/01/2014,0.55,1.54,0.99,1.32,1.21,1.21,1.21,1.32,1.21,1.21,1.21,1.32,0.99,1.32,0.77,1.21,1.32,1.21,1.21,0.55,0.88,1.1,1.32,1.1,0.11,0.77,0.77,1.43,0.99,0.66,0.66,0.77,0.99,1.43,1.1,0.77,0.55,0.88,1.65,0.77,1.32,0.99,1.21,1.21,1.21,1.21,0.66,1.21
Building 1,Gas,KWh,Meter 1,25/01/2014,1.21,1.21,1.32,0.88,1.1,1.1,1.21,1.21,1.32,1.21,1.21,0.66,1.21,1.21,1.21,1.32,1.21,1.21,0.88,0.99,1.21,1.21,1.21,1.32,0.88,0.99,1.1,1.21,1.32,1.21,1.21,0.99,0.99,1.21,1.21,1.21,1.32,1.21,1.21,1.21,1.21,1.21,1.32,1.21,1.21,1.21,1.21,1.21
Building 1,Gas,KWh,Meter 1,26/01/2014,1.32,1.21,1.21,1.21,1.21,1.21,1.32,1.21,1.21,1.21,1.32,1.21,1.21,1.21,1.32,0.99,1.43,0.88,1.54,0.88,1.43,0.99,1.43,1.1,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,0.99,1.43,0.88,1.54,0.88,1.43,0.99,1.54,0.99,1.43,1.1,1.54,0.99,1.54,1.1,1.54
Building 1,Gas,KWh,Meter 1,27/01/2014,1.1,1.54,1.1,1.54,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.21,1.21,0.77,1.32,1.21,1.21,1.32,1.21,1.21,1.32,0.55,1.32,1.21,1.32,1.21,0.88,1.32,0.99,1.21,1.32,1.21,1.32,1.21,1.21,0.77,1.21,1.32,1.21,1.32,1.21
Building 1,Gas,KWh,Meter 1,28/01/2014,1.32,1.21,1.32,0.77,1.32,1.1,1.32,1.21,1.32,1.21,1.32,1.32,1.32,0.66,1.32,1.21,1.21,1.32,0.99,0.99,1.21,1.21,0.55,0.88,1.1,1.1,1.32,0.11,0.66,0.99,1.1,1.21,1.21,0.66,0.88,0.99,1.21,1.1,1.21,1.32,1.21,1.1,0.99,1.1,1.32,1.21,1.21,1.32
Building 1,Gas,KWh,Meter 1,29/01/2014,1.21,1.1,0.88,1.21,1.21,1.32,1.21,1.32,1.1,1.32,0.66,1.32,1.21,1.32,1.21,1.21,1.32,1.21,1.1,0.77,1.21,0.66,0.55,0.11,1.1,1.21,1.21,0.88,0.33,0.11,0.66,0.55,1.32,1.21,0.88,0.99,1.1,1.32,0.55,1.21,1.21,1.1,0.77,1.1,1.21,0.99,0.88,1.21
Building 1,Gas,KWh,Meter 1,30/01/2014,1.21,0.77,0.99,1.32,1.21,0.55,1.21,1.21,1.1,0.77,1.21,1.21,0.88,0.99,1.21,1.21,1.32,1.21,1.21,1.21,1.32,1.21,1.21,1.32,1.43,1.21,1.32,1.21,0.99,1.1,0.55,1.76,1.21,1.21,1.21,1.32,0.99,1.54,0.99,1.54,1.1,1.32,1.21,1.32,1.32,1.21,1.21,1.32
Building 1,Gas,KWh,Meter 1,31/01/2014,1.21,1.32,1.21,1.21,1.21,1.32,1.21,1.21,1.21,1.32,1.21,1.32,1.1,1.54,1.1,1.43,1.1,1.43,0.99,1.21,1.1,1.21,1.21,1.21,1.21,1.21,1.32,1.21,1.21,1.21,1.21,1.21,1.32,1.1,0.99,1.21,0.99,1.32,1.21,1.32,1.21,1.21,1.21,1.32,1.21,1.21,1.32,0.88
Building 1,Gas,KWh,Meter 1,01/02/2014,1.32,0.99,1.21,1.32,1.21,1.32,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.32,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.43,0.77,1.65,0.77,1.43,1.1,1.32,1.21,1.32,1.32,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.32,1.32,1.21
Building 1,Gas,KWh,Meter 1,02/02/2014,1.32,1.21,1.32,1.32,1.21,1.21,1.21,1.1,1.32,1.21,1.1,1.32,1.21,1.21,1.32,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.32,1.21,1.32,1.21,1.21,1.32,0.88,1.1,1.21,1.21,1.32,1.21,1.21,1.32,1.21,1.32,1.21,1.21,1.21,1.32,1.21,1.32,1.21,1.21
Building 1,Gas,KWh,Meter 1,03/02/2014,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.1,1.43,0.77,1.43,0.88,1.32,1.32,1.21,1.21,1.21,1.32,1.21,1.21,0.66,0.55,0.99,0.66,1.21,1.1,0,0.88,1.43,0.88,0.88,1.21,0.77,1.1,1.21,0.66,1.21,1.21,0.99,0.88,1.21
Building 1,Gas,KWh,Meter 1,04/02/2014,1.21,0.55,1.21,1.21,1.21,0.66,1.21,1.21,1.21,0.99,0.88,1.21,1.1,0.99,0.88,1.21,1.21,1.43,1.21,1.21,1.32,0.55,1.43,1.1,0.66,0.66,0.99,1.43,0.99,1.54,0.77,0.66,0.88,1.1,1.32,1.21,1.21,0.77,1.32,1.1,1.32,1.32,1.21,1.32,1.21,1.32,1.21,1.32
Building 1,Gas,KWh,Meter 1,05/02/2014,1.1,1.21,0.88,1.43,0.99,1.43,1.1,1.32,1.21,1.32,1.21,1.21,1.21,1.32,1.32,1.65,0.88,1.21,1.21,1.21,0.66,1.21,1.21,0.55,1.32,0.77,0.99,0,1.32,0.55,1.21,1.21,0.66,1.21,1.21,0.77,1.1,1.1,1.32,0.55,1.21,1.21,0.99,0.88,1.21,1.21,0.77,1.1
Building 1,Gas,KWh,Meter 1,06/02/2014,1.1,1.32,0.66,1.1,1.21,1.1,0.88,0.99,1.32,1.1,1.1,0.77,1.21,1.21,1.21,1.21,1.43,1.32,1.21,1.87,1.1,0.88,0.66,1.65,1.54,0.99,0.77,0.22,1.43,0.99,1.1,0.66,0.66,0,1.76,0.66,1.21,1.1,1.21,0.66,1.21,1.21,0.66,1.1,1.21,1.21,0.66,1.21
Building 1,Gas,KWh,Meter 1,07/02/2014,1.21,0.88,0.99,1.21,1.21,0.66,1.21,1.21,1.21,0.66,1.21,1.21,1.21,0.66,1.21,1.21,1.65,1.43,1.1,1.54,0.88,1.21,1.1,0.66,1.1,0,0.88,0.99,0.99,0.77,0.11,0.77,0.11,1.21,1.21,1.1,1.1,0.77,1.1,1.21,0.66,1.21,1.21,0.88,0.88,1.21,1.21,0.66
Building 1,Gas,KWh,Meter 1,08/02/2014,1.21,1.21,0.88,0.99,1.21,0.66,1.21,1.1,1.32,0.55,1.21,1.21,1.1,0.77,1.21,1.32,0.99,0.88,1.21,1.21,1.1,0.77,1.21,1.21,0.99,0.88,1.21,1.21,0.99,0.88,1.32,1.21,0.99,0.88,1.21,1.21,1.1,0.77,1.21,1.32,1.21,0.66,1.21,1.21,1.32,1.21,0.88,0.99
Building 1,Gas,KWh,Meter 1,09/02/2014,1.21,1.21,1.32,0.77,1.1,1.21,1.21,1.32,1.21,0.77,1.1,1.21,1.32,1.21,1.32,1.21,0.88,0.99,1.32,1.21,1.21,1.32,0.99,1.21,0.88,1.21,1.21,1.32,0.66,1.21,1.1,1.32,1.21,1.21,0.99,0.88,1.21,1.21,1.32,1.21,1.21,0.55,1.32,1.21,1.21,1.21,1.21,0.88
Building 1,Gas,KWh,Meter 1,10/02/2014,1.1,1.1,1.32,1.21,1.21,1.21,1.1,1.32,0.77,1.21,1.21,1.21,1.21,1.21,1.43,1.43,1.87,1.21,1.54,1.76,1.32,1.21,1.76,1.43,1.21,1.32,1.21,1.43,1.1,0.66,0.66,1.1,1.43,0.99,1.21,1.32,1.1,1.21,1.21,1.21,1.21,1.21,1.1,1.43,0.66,1.32,0.99,1.21
Building 1,Gas,KWh,Meter 1,11/02/2014,1.21,1.32,1.1,1.32,1.21,1.21,1.21,1.21,1.21,1.32,1.21,1.21,0.99,1.1,1.1,1.1,1.21,1.32,1.87,1.32,1.21,1.21,1.32,1.21,1.32,0.88,1.21,0.99,0,1.32,0.99,1.32,1.21,1.21,1.43,1.21,1.54,1.54,1.43,1.21,1.32,1.21,1.43,1.76,1.32,1.21,1.32,1.43
Building 1,Gas,KWh,Meter 1,12/02/2014,1.65,1.32,1.32,1.21,1.32,1.43,1.76,1.21,1.32,1.21,1.32,1.21,1.76,1.32,1.1,0.77,1.21,1.21,0.99,0.88,1.21,1.21,0.66,1.32,1.21,1.21,0.66,1.32,1.1,1.32,0.88,0.88,1.21,1.32,0.77,1.32,0.99,1.32,1.21,1.21,0.99,1.1,1.1,1.21,1.32,1.21,1.21,0.99
Building 1,Gas,KWh,Meter 1,13/02/2014,0.99,1.21,1.21,1.32,1.32,1.1,1.32,1.21,1.32,0.99,1.21,0.99,1.21,1.21,1.32,1.21,1.65,1.65,1.21,1.21,0.66,1.43,0.99,1.32,1.1,1.32,0.88,1.32,1.21,0.77,1.21,0.77,0.99,1.32,0.55,1.21,1.21,1.21,0.66,1.21,1.1,1.32,0.66,1.1,1.21,1.21,1.1,0.77
Building 1,Gas,KWh,Meter 1,14/02/2014,1.21,1.21,1.21,0.77,1.1,1.21,1.21,1.21,0.77,1.1,1.21,1.21,1.21,1.21,0.55,2.2,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.21,1.21,1.32,1.21,1.21,1.32,1.21,1.21,0.55,0.77,1.43,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.32
Building 1,Gas,KWh,Meter 1,15/02/2014,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.43,1.1,1.43,1.1,1.76,1.1,1.54,1.21,1.32,1.21,1.32,1.21,1.32,1.21,1.21,1.32,1.21,1.21,1.32,1.21,1.32,1.21,1.21,1.21,1.32,1.21,1.21,1.32,1.21,1.21,1.21,1.32,1.21,1.21,1.21,1.21,1.32,1.21,1.21,1.43,1.1
Building 1,Gas,KWh,Meter 1,16/02/2014,1.43,1.21,1.65,0.99,1.43,1.21,1.32,1.1,1.32,1.21,1.21,1.21,1.32,1.1,1.32,1.21,1.43,1.32,1.54,1.1,1.32,1.21,1.21,1.21,1.21,1.21,1.21,1.1,1.32,0.66,1.43,0.99,0.77,1.43,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.32,1.1,1.32,1.1,1.32,1.21
Building 1,Gas,KWh,Meter 1,17/02/2014,1.21,1.21,1.21,1.21,1.32,1.1,1.32,1.21,1.21,1.21,1.32,1.1,1.32,1.1,1.32,1.21,1.21,1.21,1.21,1.21,1.21,1.21,0.99,0.88,0.55,0.55,0.88,1.32,1.32,0.55,0.55,0.77,1.54,0.55,1.21,1.21,0.55,0.66,0.99,1.32,1.21,1.21,0.55,1.21,1.32,0.66,1.43,0.88
Building 1,Gas,KWh,Meter 1,18/02/2014,1.32,0.77,1.43,0.77,1.32,1.21,0.77,1.54,0.66,1.32,1.21,1.21,0.66,1.21,1.21,1.21,1.32,1.32,1.21,0,0.77,0.88,0.77,1.1,0,0.77,0,0.88,0,0.77,0,0.88,0,0.77,0,1.1,1.32,1.21,0.66,1.1,1.21,0.55,1.21,0.88,0.88,1.21,0.77,0.99
Building 1,Gas,KWh,Meter 1,19/02/2014,1.1,1.21,0.55,1.21,1.1,0.66,1.21,0.77,1.1,1.1,0.77,1.1,1.21,0.99,0.88,1.21,1.21,1.21,1.21,1.21,0.55,0.66,0.77,0.99,1.21,1.21,0.66,0.66,0.66,0.66,0.77,1.32,0.55,1.21,0.55,1.21,0.55,1.21,0,1.1,1.21,0.55,1.21,0.55,0.99,0.77,1.21,0.55
Building 1,Gas,KWh,Meter 1,20/02/2014,1.21,0.66,1.21,0.55,1.21,0.55,1.21,0.66,1.1,0.66,1.21,0.55,1.21,0.66,1.21,1.43,1.21,1.21,0.55,1.32,1.21,0.88,0.99,0.88,0.33,0.99,0.77,0,1.54,1.21,0.66,1.21,0.55,0,0.88,0.88,1.21,0.66,1.1,0.77,1.1,0.77,0.99,1.21,0.66,1.21,0.55,1.21
Building 1,Gas,KWh,Meter 1,21/02/2014,1.21,0.88,0.99,1.1,0.66,1.21,1.21,0.66,1.21,0.55,1.32,1.1,0.66,1.21,1.21,1.43,1.1,1.32,0.88,1.21,1.1,1.21,1.21,1.32,1.1,0.66,1.21,0.88,0.33,0.88,0.88,0,0.88,0.99,1.32,0.55,1.21,1.1,0.66,1.21,0.55,1.21,1.21,0.55,1.21,1.1,1.21,0.66
Building 1,Gas,KWh,Meter 1,22/02/2014,1.21,0.88,0.88,1.21,0.66,1.21,1.21,1.21,0.55,1.32,1.1,0.77,1.1,1.21,0.99,0.88,1.21,0.77,1.1,1.1,1.21,0.66,1.21,1.1,0.66,1.21,0.99,0.77,1.21,0.55,1.21,0.99,0.77,1.21,0.55,1.21,1.21,0.88,0.88,1.32,0.55,1.21,1.21,0.55,1.21,0.77,1.1,1.21
Building 1,Gas,KWh,Meter 1,23/02/2014,1.21,0.55,1.32,0.77,1.1,1.1,1.32,0.55,1.21,0.66,1.21,1.21,0.55,1.32,0.88,0.88,1.21,1.21,0.55,1.32,0.55,1.21,1.21,0.66,1.21,1.1,0.66,1.21,1.21,0.55,1.32,0.55,1.21,1.21,0.66,1.1,1.21,0.66,1.21,1.21,0.55,1.21,0.66,1.21,1.1,1.1,0.77,1.21
Building 1,Gas,KWh,Meter 1,24/02/2014,0.66,1.1,1.32,0.55,1.32,0.88,1.1,0.99,1.21,0.66,1.21,1.1,0.99,0.88,1.21,0.66,1.43,0.99,1.21,1.32,1.21,1.21,0.55,1.21,0.77,0.22,0.66,0.77,1.65,1.21,0.66,0,1.1,0.55,0.77,1.54,1.21,0.77,1.21,1.21,1.21,1.32,0.77,1.1,1.21,1.32,1.32,0.99
Building 1,Gas,KWh,Meter 1,25/02/2014,1.1,0.99,1.32,1.21,1.32,0.99,0.88,1.21,1.32,1.21,1.32,1.21,0.66,1.21,1.32,1.21,1.21,1.32,0.66,1.21,1.32,0.77,0.99,1.32,0.44,0.88,0.88,0,0.77,0.77,0,0.55,0.33,1.1,1.21,0.55,1.21,1.1,0.55,1.21,0.55,1.1,1.21,0.55,1.21,0.55,1.21,1.1
Building 1,Gas,KWh,Meter 1,26/02/2014,0.55,1.21,0.66,1.1,1.1,1.21,0.55,1.21,1.1,0.66,1.21,0.99,0.77,1.1,1.21,0.55,1.21,0.88,1.32,0.77,1.1,0.55,1.43,1.21,1.21,1.21,0.66,0.77,0.77,0.77,0.77,0.77,0.77,1.76,1.54,1.54,1.65,1.21,1.32,1.65,1.54,1.32,1.32,1.21,1.76,1.54,1.32,1.32
Building 1,Gas,KWh,Meter 1,27/02/2014,1.32,1.65,1.54,1.43,1.32,1.32,1.76,1.54,1.32,1.21,1.43,1.43,1.87,1.21,1.1,0.77,1.21,1.21,0.88,0.99,1.21,0.99,0.77,0,0.88,0.66,0.22,0.77,0.22,0.77,0.66,0.11,0.99,1.1,1.21,1.21,0.55,1.21,0.66,1.21,1.21,0.55,1.21,1.1,0.77,1.21,0.66,1.21
Building 1,Gas,KWh,Meter 1,28/02/2014,1.21,0.55,1.32,1.1,0.77,1.1,1.1,0.77,1.21,1.32,0.55,1.21,1.21,0.66,1.21,0.99,0.88,1.21,1.32,0.55,1.21,0.66,1.32,1.32,1.32,1.21,1.32,1.21,0.66,0.55,0.11,1.76,0.66,1.21,1.21,1.21,0.66,1.21,1.21,1.21,0.77,1.1,1.21,1.32,1.21,0.66,1.43,0.99
Building 1,Gas,KWh,Meter 1,01/03/2014,1.21,1.21,1.32,1.21,0.99,1.32,0.77,1.32,1.21,1.32,1.21,1.32,1.21,1.32,0.55,1.87,0.77,1.32,1.21,1.32,0.77,1.54,0.77,1.21,1.21,0.99,0.88,1.21,1.21,0.66,1.32,1.1,1.32,0.88,0.88,1.32,1.21,1.32,0.55,1.32,1.21,1.32,0.66,1.21,1.32,1.21,0.88,0.99
Building 1,Gas,KWh,Meter 1,02/03/2014,1.32,1.21,1.32,1.1,0.88,1.1,1.21,1.32,1.1,1.1,0.88,1.32,1.21,1.32,0.55,1.32,1.21,1.32,1.1,0.77,1.21,1.32,1.21,0.88,0.99,1.32,1.21,1.21,0.66,1.21,1.21,1.32,0.88,0.99,1.32,1.32,0.99,0.88,1.43,1.21,1.32,0.55,1.32,1.21,1.32,1.32,0.77,1.1
Building 1,Gas,KWh,Meter 1,03/03/2014,1.21,1.21,1.32,1.32,0.99,1.21,1.1,1.21,1.32,1.32,1.21,0.88,1.1,1.21,1.32,1.32,1.87,1.43,1.32,1.32,0.55,1.43,0.99,1.21,0.99,1.21,0.77,0.77,0.77,0,0.77,0.99,1.32,0.66,0.55,0.77,0.99,1.21,0.66,1.21,1.21,0.66,1.21,1.21,0.66,1.21,1.32,0.55
Building 1,Gas,KWh,Meter 1,04/03/2014,1.21,1.32,0.66,1.21,1.21,1.32,0.66,1.21,1.21,1.32,0.55,1.32,1.21,1.21,0.66,1.21,1.65,1.76,1.32,0.66,1.21,1.1,0.66,0.66,0,1.54,0.66,0.22,0.11,0.77,0.77,0.11,0.88,0.88,0,1.87,1.21,1.21,0.77,0.88,1.32,1.21,1.21,0.55,1.21,1.21,1.32,1.21
Building 1,Gas,KWh,Meter 1,05/03/2014,1.21,1.1,1.21,0.66,1.54,0.88,1.21,1.21,1.32,1.21,1.32,1.21,1.32,0.66,1.98,1.21,1.32,1.32,1.21,1.21,1.21,0.77,1.1,0.66,0.88,0,0.77,0,0.77,0.11,0.77,0.11,0.77,0,1.43,1.1,1.21,0.55,0.66,0.66,1.32,0.66,1.21,1.21,0.66,1.21,0.66,1.1
Building 1,Gas,KWh,Meter 1,06/03/2014,1.21,0.66,1.1,0.77,1.21,1.1,0.77,1.1,0.66,1.21,1.1,0.77,1.1,0.77,1.1,1.54,1.21,0.55,1.43,1.21,0.55,1.32,0,0.88,0.88,1.21,1.21,0.99,1.1,0.33,0.88,0,0.99,1.21,1.32,1.21,0.66,1.32,1.1,0,1.87,0.77,1.65,0.55,1.21,1.32,0.99,1.43
Building 1,Gas,KWh,Meter 2,09/03/2013,3.4243,4.0469,7.7825,2.4904,4.6695,2.4904,4.6695,3.113,4.9808,3.113,5.2921,3.7356,4.3582,5.6034,2.8017,4.9808,2.8017,4.6695,3.4243,3.7356,4.6695,3.113,4.9808,2.4904,4.9808,3.113,4.0469,3.113,4.6695,2.8017,4.9808,3.4243,4.0469,3.4243,4.6695,2.4904,4.9808,3.4243,4.3582,4.9808,3.4243,4.9808,3.4243,4.6695,3.113,4.6695,4.9808,3.7356
Building 1,Gas,KWh,Meter 2,10/03/2013,4.6695,3.4243,4.6695,4.9808,3.4243,5.6034,3.7356,5.2921,3.113,5.2921,3.7356,5.9147,3.4243,4.9808,4.9808,4.0469,5.2921,3.7356,5.2921,3.4243,5.2921,4.3582,4.9808,5.2921,3.113,5.6034,4.3582,4.9808,5.2921,3.113,5.6034,4.6695,4.6695,5.2921,4.6695,4.9808,4.9808,4.9808,4.9808,4.9808,4.9808,6.8486,3.113,6.8486,3.113,8.7164,7.4712,4.6695
Building 1,Gas,KWh,Meter 2,11/03/2013,6.8486,6.8486,6.5373,6.8486,4.6695,7.1599,4.6695,7.1599,6.8486,5.2921,6.8486,6.8486,5.6034,7.1599,5.2921,6.8486,6.226,5.9147,6.226,4.9808,6.226,7.1599,4.6695,6.8486,4.9808,6.5373,6.5373,5.2921,6.5373,4.9808,6.5373,6.8486,4.0469,7.1599,5.2921,5.9147,5.9147,6.8486,4.6695,7.1599,6.8486,5.6034,5.9147,5.2921,7.1599,4.6695,6.8486,6.8486
Building 1,Gas,KWh,Meter 2,12/03/2013,4.9808,7.1599,7.1599,4.3582,7.1599,7.1599,4.9808,6.8486,5.2921,6.226,7.1599,4.9808,7.1599,8.0938,4.9808,6.5373,7.1599,3.113,9.339,6.8486,4.6695,7.1599,6.5373,4.9808,6.8486,6.8486,4.9808,6.8486,6.8486,4.6695,7.1599,4.9808,6.8486,5.9147,5.6034,4.9808,6.8486,4.6695,6.8486,4.9808,6.5373,6.8486,4.3582,7.1599,4.9808,6.5373,6.8486,4.3582
Building 1,Gas,KWh,Meter 2,13/03/2013,7.4712,4.9808,7.4712,7.7825,3.7356,7.1599,4.9808,6.226,7.1599,4.0469,7.4712,5.2921,6.8486,6.5373,4.9808,6.5373,5.2921,4.9808,6.5373,5.2921,4.9808,6.226,4.9808,4.9808,5.9147,3.7356,6.8486,4.9808,4.6695,6.8486,5.6034,4.9808,5.6034,5.6034,4.3582,6.226,5.2921,4.9808,5.9147,4.9808,6.5373,5.9147,4.9808,6.5373,4.6695,5.2921,6.5373,5.2921
Building 1,Gas,KWh,Meter 2,14/03/2013,5.2921,6.226,6.8486,4.9808,6.8486,4.6695,6.5373,6.8486,4.6695,5.9147,5.9147,5.9147,7.7825,4.9808,6.226,5.6034,4.9808,6.5373,4.0469,6.226,4.3582,5.6034,4.9808,4.9808,4.9808,4.9808,4.9808,4.9808,4.9808,4.9808,4.9808,4.9808,5.2921,4.3582,7.1599,5.2921,4.3582,6.8486,4.3582,5.6034,4.9808,6.5373,5.9147,4.0469,5.2921,4.3582,4.0469,5.6034
Building 1,Gas,KWh,Meter 2,15/03/2013,4.0469,4.3582,4.9808,5.2921,4.3582,7.4712,4.6695,5.9147,5.2921,5.9147,5.6034,4.3582,6.5373,7.1599,4.6695,6.5373,4.9808,5.2921,6.5373,4.6695,4.9808,5.6034,4.9808,5.6034,5.9147,5.6034,5.6034,6.5373,3.7356,5.9147,4.3582,7.7825,3.4243,5.2921,5.6034,4.9808,4.9808,4.9808,4.6695,5.9147,4.6695,6.226,4.6695,5.2921,6.226,4.3582,5.6034,4.6695
Building 1,Gas,KWh,Meter 2,16/03/2013,6.5373,4.3582,5.6034,3.7356,4.3582,4.9808,4.6695,4.3582,4.0469,4.9808,3.4243,4.6695,5.2921,4.9808,3.113,5.6034,4.3582,4.9808,4.0469,6.8486,3.4243,5.6034,3.7356,4.6695,3.4243,5.2921,4.9808,3.7356,3.4243,0,7.4712,1.2452,3.7356,2.1791,3.113,3.113,2.1791,3.4243,2.4904,2.4904,3.4243,5.2921,2.8017,2.4904,2.8017,3.4243,5.6034,3.4243
Building 1,Gas,KWh,Meter 2,17/03/2013,4.3582,4.6695,4.0469,4.0469,4.9808,2.4904,5.9147,4.3582,7.1599,6.8486,5.2921,6.5373,4.0469,6.8486,4.0469,6.8486,4.3582,8.7164,6.226,6.5373,6.8486,4.6695,6.8486,4.6695,0,7.1599,7.1599,4.6695,7.1599,5.9147,6.5373,5.2921,6.5373,4.6695,4.9808,4.9808,5.9147,5.9147,4.3582,7.1599,3.7356,7.1599,4.0469,7.1599,3.113,5.2921,3.4243,4.6695
Building 1,Gas,KWh,Meter 2,18/03/2013,5.6034,5.2921,7.7825,2.8017,5.2921,3.113,4.9808,5.2921,3.4243,4.9808,3.7356,4.3582,6.226,3.4243,5.2921,3.4243,4.6695,3.7356,4.0469,4.6695,3.4243,5.2921,3.113,5.6034,4.3582,3.7356,4.3582,4.0469,3.113,5.2921,4.6695,4.3582,2.8017,4.9808,3.113,4.9808,3.4243,4.3582,4.0469,4.6695,5.2921,3.113,5.2921,3.4243,7.1599,4.9808,5.2921,4.9808
Building 1,Gas,KWh,Meter 2,19/03/2013,4.9808,4.9808,4.9808,4.0469,4.9808,5.9147,3.4243,5.2921,4.6695,5.2921,4.9808,4.0469,6.226,4.9808,4.3582,4.6695,3.7356,5.6034,3.113,4.9808,3.113,5.2921,3.113,4.9808,3.113,4.9808,3.4243,4.3582,6.226,3.113,4.3582,3.7356,3.7356,4.3582,3.7356,4.3582,4.6695,3.7356,4.6695,3.4243,4.3582,4.3582,4.3582,4.0469,4.3582,4.3582,4.6695,4.0469
Building 1,Gas,KWh,Meter 2,20/03/2013,4.6695,3.4243,4.9808,4.9808,3.4243,4.3582,4.0469,4.6695,4.6695,4.0469,4.9808,3.4243,4.9808,4.9808,4.0469,4.3582,4.0469,4.3582,4.9808,3.7356,4.6695,3.7356,4.3582,3.4243,4.9808,3.113,4.9808,3.4243,4.3582,3.7356,3.7356,4.6695,3.4243,4.6695,4.0469,4.3582,3.113,4.9808,3.4243,4.3582,4.9808,3.7356,4.9808,4.3582,4.6695,4.3582,4.9808,4.9808
Building 1,Gas,KWh,Meter 2,21/03/2013,3.113,5.2921,4.9808,3.4243,7.7825,4.9808,7.4712,4.6695,6.5373,4.9808,6.8486,6.5373,4.9808,7.4712,4.0469,6.8486,4.6695,7.1599,5.2921,5.9147,5.6034,4.6695,6.8486,4.9808,6.226,5.2921,5.9147,5.6034,6.5373,4.9808,5.6034,4.9808,6.226,5.2921,6.5373,4.6695,6.8486,4.6695,7.1599,4.6695,6.5373,6.8486,4.6695,6.8486,4.6695,6.8486,6.5373,5.9147
Building 1,Gas,KWh,Meter 2,22/03/2013,6.8486,5.2921,6.5373,5.2921,6.5373,6.8486,4.6695,6.5373,4.9808,7.4712,5.9147,6.226,7.1599,4.6695,6.8486,4.6695,6.8486,6.8486,4.6695,5.2921,6.226,5.2921,5.9147,6.226,4.0469,6.8486,5.2921,6.5373,5.9147,5.6034,4.9808,6.8486,4.9808,4.9808,6.5373,4.6695,5.6034,4.9808,6.226,4.6695,5.2921,6.5373,4.9808,5.2921,4.6695,3.4243,5.9147,2.4904
Building 1,Gas,KWh,Meter 2,23/03/2013,7.4712,3.7356,4.9808,4.3582,4.9808,5.2921,4.6695,5.6034,3.113,4.9808,3.113,5.9147,2.4904,6.5373,3.4243,4.9808,4.9808,4.9808,6.5373,3.4243,5.2921,3.4243,5.2921,4.3582,5.2921,4.9808,3.113,4.9808,5.2921,3.113,5.9147,3.113,5.9147,3.7356,4.9808,4.9808,3.113,5.9147,3.4243,5.6034,4.0469,5.2921,7.4712,4.9808,7.7825,4.9808,6.5373,6.8486
Building 1,Gas,KWh,Meter 2,24/03/2013,4.9808,6.8486,4.6695,6.8486,6.8486,4.9808,6.8486,4.6695,6.8486,6.8486,4.9808,6.5373,4.9808,6.5373,7.1599,4.6695,6.8486,4.9808,6.8486,6.8486,4.9808,6.8486,4.9808,6.5373,7.1599,4.6695,6.8486,4.6695,6.8486,6.8486,4.9808,6.8486,4.9808,6.8486,7.1599,4.6695,7.1599,4.9808,6.8486,7.1599,4.9808,6.8486,6.8486,4.6695,6.5373,4.9808,6.8486,6.8486
